	brand	km_driven	fuel	owner	selling_price
4146	Maruti	77000	Petrol	First Owner	180000
4147	Maruti	120000	Diesel	First Owner	229999
4148	Toyota	10000	Petrol	First Owner	800000
4149	Chevrolet	110000	Petrol	Third Owner	60000
4150	Maruti	110000	Petrol	First Owner	150000
4151	Tata	90000	Diesel	Third Owner	100000
4152	Hyundai	90000	Petrol	First Owner	900000
4153	Hyundai	50000	Diesel	First Owner	850000
4154	Chevrolet	50000	Diesel	First Owner	220000
4155	Maruti	40000	Petrol	Second Owner	250000
4156	Tata	120000	Diesel	First Owner	125000
4157	Hyundai	27000	Petrol	First Owner	1200000
4158	Tata	100000	Diesel	First Owner	250000
4159	Hyundai	70000	Diesel	Second Owner	440000
4160	Tata	40000	Petrol	First Owner	400000
4161	Maruti	62000	Petrol	First Owner	50000
4162	Hyundai	10000	Petrol	First Owner	1000000
4163	Honda	160000	Diesel	First Owner	600000
4164	Hyundai	60000	Petrol	First Owner	250000
4165	Mahindra	110000	Diesel	First Owner	310000
4166	Maruti	60000	Petrol	Fourth & Above Owner	120000
4167	Mahindra	78000	Diesel	First Owner	390000
4168	Hyundai	30000	Petrol	First Owner	458000
4169	Ford	20000	Diesel	First Owner	950000
4170	Maruti	21000	Petrol	First Owner	650000
4171	Maruti	70000	Diesel	First Owner	400000
4172	Hyundai	70000	Petrol	Second Owner	400000
4173	Maruti	42500	Petrol	First Owner	100000
4174	Hyundai	25000	Petrol	First Owner	350000
4175	Tata	80000	Diesel	Second Owner	450000
4176	Mahindra	90000	Diesel	First Owner	350000
4177	Volkswagen	80000	Diesel	Fourth & Above Owner	250000
4178	Mahindra	146000	Diesel	Second Owner	450000
4179	Maruti	47200	Petrol	Third Owner	157000
4180	Mahindra	60000	Diesel	First Owner	1500000
4181	Mahindra	60000	Diesel	First Owner	1500000
4182	Tata	100000	Petrol	Second Owner	75000
4183	Chevrolet	100000	Diesel	Second Owner	280000
4184	Hyundai	35000	Petrol	First Owner	600000
4185	Tata	120000	Diesel	Fourth & Above Owner	250999
4186	Toyota	80000	Petrol	Second Owner	350000
4187	Renault	34000	Petrol	First Owner	300000
4188	Renault	50000	Diesel	First Owner	819999
4189	Tata	100000	Diesel	Second Owner	409999
4190	Hyundai	52000	Petrol	Second Owner	275000
4191	Maruti	110000	Diesel	First Owner	497000
4192	Hyundai	70000	Petrol	First Owner	500000
4193	Mahindra	120000	Diesel	Second Owner	170000
4194	Ford	68609	Diesel	First Owner	515000
4195	Ford	33360	Diesel	First Owner	925000
4196	Mahindra	5000	Diesel	First Owner	1460000
4197	Isuzu	10000	Diesel	First Owner	2700000
4198	Tata	35000	Diesel	First Owner	830000
4199	Ford	30000	Diesel	First Owner	975000
4200	Ford	15000	Petrol	First Owner	620000
4201	Nissan	14317	Petrol	First Owner	860000
4202	Datsun	5000	Petrol	Second Owner	430000
4203	Honda	5000	Petrol	First Owner	1227000
4204	Honda	28000	Petrol	First Owner	860000
4205	Ford	40000	Diesel	First Owner	950000
4206	Ford	87237	Diesel	Second Owner	225000
4207	Chevrolet	99500	Diesel	Third Owner	500000
4208	Ford	62960	Diesel	First Owner	500000
4209	MG	16500	Petrol	First Owner	1700000
4210	Maruti	110000	Diesel	First Owner	545000
4211	Maruti	72000	Diesel	First Owner	400000
4212	Maruti	50000	Diesel	First Owner	650000
4213	Hyundai	55000	Petrol	Second Owner	114999
4214	Maruti	60000	Diesel	First Owner	562000
4215	Tata	120000	Diesel	First Owner	96000
4216	Jaguar	9000	Diesel	First Owner	2711000
4217	Lexus	20000	Petrol	First Owner	5150000
4218	Jaguar	45000	Diesel	First Owner	3200000
4219	Tata	110000	Diesel	First Owner	503000
4220	Volvo	20000	Diesel	First Owner	3800000
4221	Toyota	68089	Petrol	First Owner	2000000
4222	Maruti	58343	Petrol	First Owner	225000
4223	Maruti	38817	Diesel	First Owner	740000
4224	Honda	56494	Petrol	First Owner	550000
4225	Toyota	79328	Diesel	Second Owner	750000
4226	Maruti	5621	Petrol	First Owner	650000
4227	Toyota	25538	Petrol	First Owner	625000
4228	Maruti	69779	Petrol	First Owner	600000
4229	Hyundai	56290	Diesel	First Owner	450000
4230	BMW	7500	Diesel	First Owner	5400000
4231	BMW	8500	Diesel	First Owner	5500000
4232	Honda	7032	Petrol	First Owner	779000
4233	Skoda	11000	Petrol	First Owner	645000
4234	Volvo	2000	Diesel	First Owner	2475000
4235	Jaguar	9000	Diesel	First Owner	2711000
4236	Lexus	20000	Petrol	First Owner	5150000
4237	Jaguar	45000	Diesel	First Owner	3200000
4238	Tata	110000	Diesel	First Owner	503000
4239	Volvo	20000	Diesel	First Owner	3800000
4240	Toyota	68089	Petrol	First Owner	2000000
4241	Maruti	58343	Petrol	First Owner	225000
4242	Maruti	38817	Diesel	First Owner	740000
4243	Honda	56494	Petrol	First Owner	550000
4244	Toyota	79328	Diesel	Second Owner	750000
4245	Maruti	5621	Petrol	First Owner	650000
4246	Toyota	25538	Petrol	First Owner	625000
4247	Maruti	69779	Petrol	First Owner	600000
4248	Hyundai	56290	Diesel	First Owner	450000
4249	BMW	7500	Diesel	First Owner	5400000
4250	BMW	8500	Diesel	First Owner	5500000
4251	Honda	7032	Petrol	First Owner	779000
4252	Skoda	11000	Petrol	First Owner	645000
4253	Volvo	2000	Diesel	First Owner	2475000
4254	Mitsubishi	100000	Diesel	Third Owner	155000
4255	Maruti	120000	Diesel	Fourth & Above Owner	210000
4256	Jaguar	9000	Diesel	First Owner	2711000
4257	Lexus	20000	Petrol	First Owner	5150000
4258	Jaguar	45000	Diesel	First Owner	3200000
4259	Tata	110000	Diesel	First Owner	503000
4260	Volvo	20000	Diesel	First Owner	3800000
4261	Toyota	68089	Petrol	First Owner	2000000
4262	Maruti	58343	Petrol	First Owner	225000
4263	Maruti	38817	Diesel	First Owner	740000
4264	Honda	56494	Petrol	First Owner	550000
4265	Toyota	79328	Diesel	Second Owner	750000
4266	Maruti	5621	Petrol	First Owner	650000
4267	Toyota	25538	Petrol	First Owner	625000
4268	Maruti	69779	Petrol	First Owner	600000
4269	Hyundai	56290	Diesel	First Owner	450000
4270	BMW	7500	Diesel	First Owner	5400000
4271	BMW	8500	Diesel	First Owner	5500000
4272	Honda	7032	Petrol	First Owner	779000
4273	Skoda	11000	Petrol	First Owner	645000
4274	Volvo	2000	Diesel	First Owner	2475000
4275	Ford	80000	Diesel	First Owner	590000
4276	Hyundai	120000	Diesel	Second Owner	350000
4277	Maruti	30000	Petrol	First Owner	484999
4278	Tata	110000	Diesel	Second Owner	240000
4279	Toyota	219000	Diesel	Second Owner	500000
4280	Maruti	80000	Petrol	First Owner	300000
4281	Maruti	80000	Diesel	First Owner	750000
4282	Maruti	35000	Petrol	Second Owner	574000
4283	Tata	167000	Diesel	First Owner	200000
4284	Hyundai	94000	Diesel	First Owner	1100000
4285	Hyundai	80000	Petrol	First Owner	350000
4286	Maruti	100000	Petrol	Second Owner	70000
4287	Ford	90000	Petrol	Second Owner	120000
4288	Toyota	246000	Diesel	Second Owner	700000
4289	Maruti	10000	Petrol	First Owner	500000
4290	Tata	90000	Diesel	First Owner	370000
4291	Tata	5200	Petrol	First Owner	600000
4292	Maruti	120000	Petrol	Second Owner	100000
4293	Maruti	90000	Diesel	Second Owner	409999
4294	Honda	50000	Petrol	First Owner	750000
4295	Hyundai	5000	Petrol	First Owner	600000
4296	Mahindra	10500	Petrol	First Owner	550000
4297	Renault	26000	Diesel	First Owner	950000
4298	Mahindra	139000	Diesel	First Owner	645000
4299	Mahindra	60000	Diesel	Second Owner	750000
4300	Mercedes-Benz	40000	Petrol	First Owner	650000
4301	Ford	25000	Petrol	First Owner	800000
4302	Toyota	60000	Petrol	Second Owner	350000
4303	Ford	25000	Petrol	First Owner	700000
4304	Maruti	15000	Petrol	First Owner	335000
4305	Maruti	110000	Diesel	First Owner	270000
4306	Hyundai	70000	Petrol	Second Owner	52000
4307	Maruti	100000	Diesel	Second Owner	320000
4308	Hyundai	120000	Petrol	First Owner	120000
4309	Audi	55000	Petrol	Second Owner	730000
4310	Maruti	120000	Petrol	Third Owner	125000
4311	Maruti	35000	Petrol	First Owner	150000
4312	Maruti	13000	Petrol	First Owner	310000
4313	Maruti	50000	Diesel	First Owner	625000
4314	Hyundai	40000	Petrol	First Owner	267000
4315	Hyundai	25000	Petrol	First Owner	600000
4316	Maruti	110000	Petrol	Second Owner	180000
4317	Toyota	5000	Petrol	First Owner	700000
4318	Maruti	50000	Petrol	Second Owner	121000
4319	Hyundai	80000	Petrol	Third Owner	350000
4320	Toyota	225000	Diesel	Second Owner	869999
4321	Jaguar	9000	Diesel	First Owner	2711000
4322	Lexus	20000	Petrol	First Owner	5150000
4323	Jaguar	45000	Diesel	First Owner	3200000
4324	Tata	110000	Diesel	First Owner	503000
4325	Volvo	20000	Diesel	First Owner	3800000
4326	Toyota	68089	Petrol	First Owner	2000000
4327	Maruti	58343	Petrol	First Owner	225000
4328	Maruti	38817	Diesel	First Owner	740000
4329	Honda	56494	Petrol	First Owner	550000
4330	Toyota	79328	Diesel	Second Owner	750000
4331	Maruti	5621	Petrol	First Owner	650000
4332	Toyota	25538	Petrol	First Owner	625000
4333	Maruti	69779	Petrol	First Owner	600000
4334	Hyundai	56290	Diesel	First Owner	450000
4335	BMW	7500	Diesel	First Owner	5400000
4336	BMW	8500	Diesel	First Owner	5500000
4337	Honda	7032	Petrol	First Owner	779000
4338	Skoda	11000	Petrol	First Owner	645000
4339	Volvo	2000	Diesel	First Owner	2475000
4340	Maruti	100000	Petrol	Third Owner	80000
4341	Hyundai	93331	Petrol	Second Owner	120000
4342	Mahindra	120000	Diesel	Second Owner	370000
4343	Nissan	70000	Diesel	First Owner	750000
4344	Mahindra	100000	Diesel	First Owner	484999
4345	Hyundai	90000	Diesel	Second Owner	120000
4346	Honda	28000	Petrol	First Owner	860000
4347	Maruti	50000	Diesel	First Owner	650000
4348	Maruti	90000	Diesel	First Owner	650000
4349	Hyundai	40000	Diesel	First Owner	710000
4350	Ford	113000	Diesel	First Owner	430000
4351	Maruti	188000	Diesel	Second Owner	305000
4352	Ford	100000	Diesel	First Owner	220000
4353	Tata	225000	Diesel	Third Owner	150000
4354	Mahindra	67000	Diesel	Second Owner	660000
4355	Chevrolet	70000	Diesel	Fourth & Above Owner	140000
4356	Toyota	50000	Petrol	First Owner	1100000
4357	Jaguar	60000	Diesel	First Owner	2450000
4358	Volkswagen	34000	Diesel	First Owner	625000
4359	Honda	110000	Petrol	Third Owner	198000
4360	Hyundai	71000	Petrol	Second Owner	60000
4361	Maruti	140000	Petrol	Second Owner	130000
4362	Honda	100000	Petrol	Second Owner	540000
4363	Hyundai	10000	Petrol	First Owner	550000
4364	Maruti	30000	Petrol	First Owner	475000
4365	Toyota	90000	Diesel	First Owner	3100000
4366	Maruti	120000	Diesel	First Owner	217000
4367	Hyundai	184000	Petrol	Second Owner	35000
4368	Maruti	6500	Petrol	First Owner	750000
4369	Maruti	80000	Petrol	First Owner	350000
4370	Mahindra	100000	Diesel	Third Owner	400000
4371	Toyota	120000	Diesel	Second Owner	570000
4372	Hyundai	120000	Petrol	Second Owner	180000
4373	Opel	110000	Petrol	Third Owner	68000
4374	Skoda	150000	Diesel	Third Owner	280000
4375	Tata	120000	Diesel	Fourth & Above Owner	90000
4376	Mercedes-Benz	100000	Diesel	Second Owner	2600000
4377	Tata	63000	Diesel	First Owner	700000
4378	Mercedes-Benz	40000	Diesel	Second Owner	1850000
4379	Ford	109000	Diesel	First Owner	685000
4380	Maruti	114000	Diesel	First Owner	565000
4381	Skoda	33000	Petrol	Second Owner	1600000
4382	Hyundai	160000	Diesel	Third Owner	395000
4383	Hyundai	101000	Diesel	First Owner	425000
4384	Volkswagen	5400	Diesel	Test Drive Car	1350000
4385	Hyundai	45000	Diesel	Second Owner	1950000
4386	Renault	31000	Petrol	First Owner	535000
4387	Renault	31000	Petrol	First Owner	500000
4388	Maruti	55000	Petrol	First Owner	434999
4389	Tata	55000	Petrol	First Owner	250000
4390	Hyundai	117000	Diesel	First Owner	700000
4391	BMW	102000	Diesel	First Owner	1100000
4392	Volkswagen	108000	Diesel	First Owner	900000
4393	Maruti	75000	Petrol	First Owner	425000
4394	Mercedes-Benz	74000	Diesel	First Owner	1600000
4395	Ford	158000	Diesel	First Owner	325000
4396	Isuzu	10000	Diesel	First Owner	2700000
4397	Ford	40000	Diesel	First Owner	950000
4398	Tata	10000	Diesel	First Owner	1140000
4399	Tata	53000	Diesel	First Owner	980000
4400	Jeep	20000	Diesel	Second Owner	1920000
4401	Volkswagen	5000	Petrol	First Owner	808000
4402	Maruti	30000	Petrol	First Owner	550000
4403	Maruti	64000	Petrol	First Owner	215000
4404	Ford	10500	Petrol	First Owner	512000
4405	Maruti	50000	Petrol	Second Owner	215000
4406	Skoda	60000	Diesel	First Owner	500000
4407	Skoda	35000	Diesel	First Owner	700000
4408	Tata	135000	Diesel	First Owner	525000
4409	Mahindra	70000	Diesel	Second Owner	550000
4410	Maruti	80000	Diesel	First Owner	750000
4411	Maruti	25000	Petrol	First Owner	395000
4412	Hyundai	5000	Petrol	First Owner	675000
4413	Hyundai	80000	Petrol	Third Owner	140000
4414	Mahindra	120000	Diesel	Second Owner	430000
4415	Jaguar	9000	Diesel	First Owner	2711000
4416	Lexus	20000	Petrol	First Owner	5150000
4417	Jaguar	45000	Diesel	First Owner	3200000
4418	Tata	110000	Diesel	First Owner	503000
4419	Volvo	20000	Diesel	First Owner	3800000
4420	Toyota	68089	Petrol	First Owner	2000000
4421	Maruti	58343	Petrol	First Owner	225000
4422	Maruti	38817	Diesel	First Owner	740000
4423	Honda	56494	Petrol	First Owner	550000
4424	Toyota	79328	Diesel	Second Owner	750000
4425	Maruti	5621	Petrol	First Owner	650000
4426	Toyota	25538	Petrol	First Owner	625000
4427	Maruti	69779	Petrol	First Owner	600000
4428	Hyundai	56290	Diesel	First Owner	450000
4429	BMW	7500	Diesel	First Owner	5400000
4430	BMW	8500	Diesel	First Owner	5500000
4431	Honda	7032	Petrol	First Owner	779000
4432	Skoda	11000	Petrol	First Owner	645000
4433	Volvo	2000	Diesel	First Owner	2475000
4434	Toyota	167000	Petrol	First Owner	270000
4435	Toyota	167000	Petrol	First Owner	270000
4436	Maruti	10000	Petrol	First Owner	300000
4437	Chevrolet	68000	Diesel	First Owner	355000
4438	Maruti	35000	Petrol	Second Owner	180000
4439	Tata	70000	Diesel	First Owner	280000
4440	Tata	70000	Diesel	First Owner	250000
4441	Tata	50000	Petrol	First Owner	125000
4442	Maruti	80000	Diesel	First Owner	150000
4443	Hyundai	60898	Petrol	First Owner	95000
4444	Maruti	29700	Diesel	First Owner	810000
4445	Hyundai	20000	Petrol	First Owner	671000
4446	Maruti	20000	Petrol	First Owner	295000
4447	Maruti	40000	Diesel	First Owner	850000
4448	Maruti	90000	Diesel	First Owner	409999
4449	Maruti	90000	Petrol	First Owner	600000
4450	Mahindra	80000	Diesel	First Owner	600000
4451	Maruti	60000	Petrol	Third Owner	220000
4452	Maruti	56000	Diesel	First Owner	550000
4453	Mahindra	50000	Diesel	First Owner	650000
4454	Mahindra	50000	Diesel	Second Owner	655000
4455	Tata	74000	Diesel	First Owner	130000
4456	Renault	123000	Diesel	First Owner	400000
4457	Maruti	60000	Petrol	Third Owner	250000
4458	Maruti	54000	Petrol	First Owner	155000
4459	Tata	50000	Petrol	First Owner	250000
4460	Hyundai	80000	Petrol	Second Owner	400000
4461	Datsun	10000	Petrol	First Owner	500000
4462	Hyundai	10000	Petrol	First Owner	565000
4463	Ford	40000	Diesel	First Owner	900000
4464	Mahindra	120000	Diesel	First Owner	650000
4465	Mahindra	45000	Diesel	First Owner	600000
4466	Maruti	35000	Diesel	First Owner	800000
4467	Hyundai	60000	Diesel	First Owner	575000
4468	Ford	40000	Petrol	First Owner	550000
4469	Maruti	80000	Petrol	Third Owner	190000
4470	Ford	37000	Diesel	First Owner	750000
4471	Maruti	22000	Petrol	First Owner	625000
4472	Hyundai	60000	Diesel	Second Owner	799000
4473	Maruti	57000	Petrol	Second Owner	300000
4474	Maruti	27000	Petrol	First Owner	850000
4475	Chevrolet	70000	Petrol	First Owner	130000
4476	Maruti	40000	Petrol	Second Owner	229999
4477	Maruti	60000	Petrol	First Owner	400000
4478	Mahindra	35000	Diesel	First Owner	900000
4479	Mahindra	70000	Diesel	First Owner	800000
4480	Hyundai	43000	Petrol	Second Owner	250999
4481	Tata	110000	Petrol	Second Owner	250000
4482	Fiat	100000	Petrol	Second Owner	100000
4483	Maruti	64000	Petrol	First Owner	450000
4484	Renault	96000	Diesel	First Owner	575000
4485	Renault	96000	Diesel	First Owner	400000
4486	Maruti	7600	Petrol	First Owner	480000
4487	Maruti	7000	Petrol	First Owner	490000
4488	Tata	120000	Diesel	Second Owner	150000
4489	Tata	50000	Diesel	First Owner	600000
4490	Hyundai	50000	Diesel	Second Owner	500000
4491	Tata	80000	Diesel	First Owner	425000
4492	Hyundai	200000	Diesel	Second Owner	108000
4493	Toyota	190000	Diesel	First Owner	1030000
4494	Maruti	34000	Petrol	First Owner	360000
4495	Volkswagen	80000	Petrol	Second Owner	290000
4496	Maruti	72000	Diesel	First Owner	400000
4497	Maruti	20000	Diesel	First Owner	70000
4498	Tata	70000	Diesel	Second Owner	320000
4499	Ford	30000	Diesel	First Owner	975000
4500	Honda	5000	Petrol	First Owner	1227000
4501	Hyundai	29340	Diesel	First Owner	755000
4502	Ford	120000	Diesel	First Owner	215000
4503	Toyota	200000	Diesel	Second Owner	735000
4504	Hyundai	70000	Petrol	Second Owner	190000
4505	Toyota	80800	Diesel	Second Owner	1365000
4506	Honda	24265	Petrol	First Owner	675000
4507	Maruti	81000	Diesel	First Owner	438999
4508	Renault	240000	Diesel	First Owner	550000
4509	Maruti	35000	Petrol	First Owner	409999
4510	Renault	15000	Petrol	First Owner	350000
4511	Chevrolet	49000	Diesel	Third Owner	135000
4512	Toyota	56900	Diesel	Second Owner	1490000
4513	Maruti	70000	Diesel	Second Owner	520000
4514	Maruti	180000	Diesel	First Owner	315000
4515	Maruti	50000	Petrol	First Owner	235000
4516	Hyundai	50000	Petrol	Third Owner	80500
4517	Maruti	88200	Diesel	First Owner	375000
4518	Maruti	93000	Petrol	Second Owner	189000
4519	Honda	120000	Diesel	First Owner	550000
4520	Ford	110000	Diesel	Second Owner	260000
4521	Maruti	50000	Diesel	Second Owner	650000
4522	Maruti	80000	Diesel	First Owner	480000
4523	Hyundai	40000	Diesel	First Owner	700000
4524	Maruti	110000	Diesel	Third Owner	650000
4525	Hyundai	48000	Diesel	Second Owner	1300000
4526	Volkswagen	97000	Diesel	First Owner	1350000
4527	Volkswagen	60000	Diesel	First Owner	1000000
4528	Mercedes-Benz	110000	Diesel	Third Owner	1700000
4529	Toyota	12800	Petrol	First Owner	1080000
4530	Hyundai	40000	Petrol	First Owner	170000
4531	Maruti	49000	Diesel	First Owner	610000
4532	Maruti	25000	Petrol	First Owner	350000
4533	Maruti	65000	Petrol	Second Owner	260000
4534	Fiat	20000	Diesel	First Owner	700000
4535	Volkswagen	17000	Petrol	First Owner	678000
4536	Maruti	15000	Diesel	First Owner	800000
4537	Toyota	120000	Diesel	Second Owner	400000
4538	Hyundai	49000	Petrol	First Owner	300000
4539	Hyundai	29000	Petrol	First Owner	520000
4540	Nissan	55000	Diesel	First Owner	850000
4541	Maruti	40000	Petrol	First Owner	300000
4542	Honda	120000	Petrol	Second Owner	350000
4543	Maruti	100000	LPG	Fourth & Above Owner	70000
4544	Maruti	10000	Diesel	First Owner	892000
4545	Fiat	70000	Diesel	Second Owner	285000
4546	Hyundai	60000	LPG	First Owner	300000
4547	Maruti	90000	Diesel	First Owner	620000
4548	Maruti	90000	Diesel	First Owner	750000
4549	Maruti	35000	Petrol	First Owner	270000
4550	Maruti	90000	Diesel	First Owner	560000
4551	Hyundai	40000	Petrol	Second Owner	300000
4552	Hyundai	40000	Petrol	Second Owner	300000
4553	Hyundai	20000	Petrol	First Owner	570000
4554	Tata	80000	Diesel	First Owner	220000
4555	Maruti	99000	Petrol	Second Owner	260000
4556	Maruti	7500	Petrol	First Owner	600000
4557	Tata	60000	Petrol	First Owner	80000
4558	Hyundai	40800	Petrol	First Owner	300000
4559	Tata	70000	Petrol	First Owner	300000
4560	Mahindra	100000	Petrol	First Owner	400000
4561	Maruti	8588	Petrol	First Owner	550000
4562	Honda	40000	Diesel	First Owner	1200000
4563	Ford	60000	Diesel	First Owner	500000
4564	Maruti	80000	Petrol	Third Owner	93000
4565	Honda	110000	Diesel	First Owner	500000
4566	Toyota	150000	Diesel	First Owner	670000
4567	Toyota	120000	Diesel	Second Owner	750000
4568	Maruti	30000	Petrol	First Owner	370000
4569	Maruti	70000	Petrol	Second Owner	100000
4570	Hyundai	50000	Petrol	First Owner	425000
4571	Toyota	305000	Diesel	Fourth & Above Owner	370000
4572	Toyota	158500	Diesel	Third Owner	400000
4573	Tata	212000	Diesel	Third Owner	229999
4574	Maruti	35000	Diesel	First Owner	850000
4575	Mahindra	22000	Diesel	First Owner	750000
4576	Tata	50000	Diesel	First Owner	235000
4577	Honda	70000	Diesel	First Owner	700000
4578	Hyundai	56000	Diesel	First Owner	480000
4579	Tata	50000	Diesel	First Owner	475000
4580	Skoda	120000	Diesel	First Owner	610000
4581	Toyota	120000	Diesel	Second Owner	650000
4582	Honda	70000	Diesel	First Owner	800000
4583	Tata	120000	Diesel	First Owner	520000
4584	Tata	90000	Diesel	First Owner	160000
4585	Maruti	70000	Diesel	First Owner	1000000
4586	Maruti	120000	Diesel	Second Owner	700000
